name,type_of_meteorite,mass_g,fell_found,year,database,coordinate_1,coordinates_2,cartodb_id,created_at,updated_at,year_date,long,lat,geojson
Songyuan,L6,36900,Fell,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=23668,45.25,125,555,56:02.8,11:51.9,1/1/1993 0:00,125,45.25,"{""type"":""Point"",""coordinates"":[125,45.25]}"
Sopot,OC,958,Fell,1927,http://www.lpi.usra.edu/meteor/metbull.php?code=23670,44.41667,23.5,3874,56:02.8,11:51.9,1/1/1927 0:00,23.5,44.41667,"{""type"":""Point"",""coordinates"":[23.5,44.41667]}"
Soroti,"Iron, ungrouped",2050,Fell,1945,http://www.lpi.usra.edu/meteor/metbull.php?code=23671,1.7,33.63333,2682,56:02.8,11:51.9,1/1/1945 0:00,33.63333,1.7,"{""type"":""Point"",""coordinates"":[33.63333,1.7]}"
Soweida,Doubtful meteorite,0,Fell,856,http://www.lpi.usra.edu/meteor/metbull.php?code=23685,32.71667,36.56667,34247,56:02.8,11:51.9,0856-01-01 00:00:00,36.56667,32.71667,"{""type"":""Point"",""coordinates"":[36.56667,32.71667]}"
St. Caprais-de-Quinsac,L6,360,Fell,1883,http://www.lpi.usra.edu/meteor/metbull.php?code=23081,44.75,0.05,6175,56:02.8,11:51.9,1883-01-01 00:00:00,0.05,44.75,"{""type"":""Point"",""coordinates"":[0.05,44.75]}"
St. Christophe-la-Chartreuse,L6,5500,Fell,1841,http://www.lpi.usra.edu/meteor/metbull.php?code=23082,46.95,-1.5,1654,56:02.8,11:51.9,1841-01-01 00:00:00,-1.5,46.95,"{""type"":""Point"",""coordinates"":[-1.5,46.95]}"
St. Denis Westrem,L6,700,Fell,1855,http://www.lpi.usra.edu/meteor/metbull.php?code=23083,51.05,3.75,4502,56:02.8,11:51.9,1855-01-01 00:00:00,3.75,51.05,"{""type"":""Point"",""coordinates"":[3.75,51.05]}"
St. Germain-du-Pinel,H6,4000,Fell,1890,http://www.lpi.usra.edu/meteor/metbull.php?code=23087,48.01667,-1.15,1954,56:02.8,11:51.9,1890-01-01 00:00:00,-1.15,48.01667,"{""type"":""Point"",""coordinates"":[-1.15,48.01667]}"
St. Louis,H4,1000,Fell,1950,http://www.lpi.usra.edu/meteor/metbull.php?code=23089,38.7,-90.23333,3790,56:02.8,11:51.9,1/1/1950 0:00,-90.23333,38.7,"{""type"":""Point"",""coordinates"":[-90.23333,38.7]}"
St. Mark's,EH5,13780,Fell,1903,http://www.lpi.usra.edu/meteor/metbull.php?code=23090,-32.01667,27.41667,1013,56:02.8,11:51.9,1/1/1903 0:00,27.41667,-32.01667,"{""type"":""Point"",""coordinates"":[27.41667,-32.01667]}"
St. Mary's County,LL3.3,24.3,Fell,1919,http://www.lpi.usra.edu/meteor/metbull.php?code=23091,38.16667,-76.38333,17220,56:02.8,11:51.9,1/1/1919 0:00,-76.38333,38.16667,"{""type"":""Point"",""coordinates"":[-76.38333,38.16667]}"
St. Mesmin,LL6,8300,Fell,1866,http://www.lpi.usra.edu/meteor/metbull.php?code=23092,48.45,3.93333,1344,56:02.8,11:51.9,1866-01-01 00:00:00,3.93333,48.45,"{""type"":""Point"",""coordinates"":[3.93333,48.45]}"
St. Michel,L6,17000,Fell,1910,http://www.lpi.usra.edu/meteor/metbull.php?code=23093,61.65,27.2,889,56:02.8,11:51.9,1/1/1910 0:00,27.2,61.65,"{""type"":""Point"",""coordinates"":[27.2,61.65]}"
St.-Chinian,L6,134.3,Fell,1959,http://www.lpi.usra.edu/meteor/metbull.php?code=23097,43.43333,2.95,9485,56:02.8,11:51.9,1/1/1959 0:00,2.95,43.43333,"{""type"":""Point"",""coordinates"":[2.95,43.43333]}"
Stannern,Eucrite-mmict,52000,Fell,1808,http://www.lpi.usra.edu/meteor/metbull.php?code=23713,49.28333,15.56667,407,56:02.8,11:51.9,1808-01-01 00:00:00,15.56667,49.28333,"{""type"":""Point"",""coordinates"":[15.56667,49.28333]}"
Stavropol,L6,1500,Fell,1857,http://www.lpi.usra.edu/meteor/metbull.php?code=23717,45.05,41.98333,3116,56:02.8,11:51.9,1857-01-01 00:00:00,41.98333,45.05,"{""type"":""Point"",""coordinates"":[41.98333,45.05]}"
Ste. Marguerite,H4,4960,Fell,1962,http://www.lpi.usra.edu/meteor/metbull.php?code=23099,50.76667,3,1757,56:02.8,11:51.9,1/1/1962 0:00,3,50.76667,"{""type"":""Point"",""coordinates"":[3,50.76667]}"
Steiermark,Doubtful meteorite,0,Fell,1618,http://www.lpi.usra.edu/meteor/metbull.php?code=23721,47,15,34275,56:02.8,11:51.9,1618-01-01 00:00:00,15,47,"{""type"":""Point"",""coordinates"":[15,47]}"
Sterlitamak,"Iron, IIIAB",325000,Fell,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=23724,53.66667,55.98333,105,56:02.8,11:51.9,1/1/1990 0:00,55.98333,53.66667,"{""type"":""Point"",""coordinates"":[55.98333,53.66667]}"
St�_lldalen,H5,34000,Fell,1876,http://www.lpi.usra.edu/meteor/metbull.php?code=23712,59.93333,14.95,576,56:02.8,11:51.9,1876-01-01 00:00:00,14.95,59.93333,"{""type"":""Point"",""coordinates"":[14.95,59.93333]}"
Stolzenau,Stone-uncl,0,Fell,1647,http://www.lpi.usra.edu/meteor/metbull.php?code=23726,52.53333,9.05,34279,56:02.8,11:51.9,1647-01-01 00:00:00,9.05,52.53333,"{""type"":""Point"",""coordinates"":[9.05,52.53333]}"
Stratford,L6,50,Fell,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=23728,41.2,-73.13333,13678,56:02.8,11:51.9,1/1/1974 0:00,-73.13333,41.2,"{""type"":""Point"",""coordinates"":[-73.13333,41.2]}"
Strathmore,L6,13400,Fell,1917,http://www.lpi.usra.edu/meteor/metbull.php?code=23729,56.58333,-3.25,1032,56:02.8,11:51.9,1/1/1917 0:00,-3.25,56.58333,"{""type"":""Point"",""coordinates"":[-3.25,56.58333]}"
Stretchleigh,Stone-uncl,10400,Fell,1623,http://www.lpi.usra.edu/meteor/metbull.php?code=23732,50.38333,-3.95,1191,56:02.8,11:51.9,1623-01-01 00:00:00,-3.95,50.38333,"{""type"":""Point"",""coordinates"":[-3.95,50.38333]}"
St-Robert,H5,25400,Fell,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=23733,45.96861,-72.97806,688,56:02.8,11:51.9,1/1/1994 0:00,-72.97806,45.96861,"{""type"":""Point"",""coordinates"":[-72.97806,45.96861]}"
Success,L6,3500,Fell,1924,http://www.lpi.usra.edu/meteor/metbull.php?code=23736,36.48333,-90.66667,2115,56:02.8,11:51.9,1/1/1924 0:00,-90.66667,36.48333,"{""type"":""Point"",""coordinates"":[-90.66667,36.48333]}"
Suchy Dul,L6,815.3,Fell,1969,http://www.lpi.usra.edu/meteor/metbull.php?code=23737,50.53806,16.26333,4174,56:02.8,11:51.9,1/1/1969 0:00,16.26333,50.53806,"{""type"":""Point"",""coordinates"":[16.26333,50.53806]}"
Suizhou,L6,260000,Fell,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=23738,31.61667,113.46667,131,56:02.8,11:51.9,1/1/1986 0:00,113.46667,31.61667,"{""type"":""Point"",""coordinates"":[113.46667,31.61667]}"
Sulagiri,LL6,110000,Fell,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=48951,12.66667,78.03333,244,56:02.8,11:51.9,1/1/2008 0:00,78.03333,12.66667,"{""type"":""Point"",""coordinates"":[78.03333,12.66667]}"
Sultanpur,L/LL6,1710.5,Fell,1916,http://www.lpi.usra.edu/meteor/metbull.php?code=23741,25.93333,84.28333,2946,56:02.8,11:51.9,1/1/1916 0:00,84.28333,25.93333,"{""type"":""Point"",""coordinates"":[84.28333,25.93333]}"
Sungach,H5,637,Fell,1935,http://www.lpi.usra.edu/meteor/metbull.php?code=23745,44.86667,133.16667,4687,56:02.8,11:51.9,1/1/1935 0:00,133.16667,44.86667,"{""type"":""Point"",""coordinates"":[133.16667,44.86667]}"
Supuhee,H6,7235,Fell,1865,http://www.lpi.usra.edu/meteor/metbull.php?code=23760,26.71667,84.21667,1446,56:02.8,11:51.9,1865-01-01 00:00:00,84.21667,26.71667,"{""type"":""Point"",""coordinates"":[84.21667,26.71667]}"
Sutter's Mill,C,992.5,Fell,2012,http://www.lpi.usra.edu/meteor/metbull.php?code=55529,38.80389,-120.90806,3813,56:02.8,11:51.9,1/1/2012 0:00,-120.90806,38.80389,"{""type"":""Point"",""coordinates"":[-120.90806,38.80389]}"
Sylacauga,H4,5560,Fell,1954,http://www.lpi.usra.edu/meteor/metbull.php?code=23773,33.18836,-86.2945,1650,56:02.8,11:51.9,1/1/1954 0:00,-86.2945,33.18836,"{""type"":""Point"",""coordinates"":[-86.2945,33.18836]}"
Tabor,H5,7540,Fell,1753,http://www.lpi.usra.edu/meteor/metbull.php?code=23776,49.4,14.65,1417,56:02.8,11:51.9,1753-01-01 00:00:00,14.65,49.4,"{""type"":""Point"",""coordinates"":[14.65,49.4]}"
Tadjera,L5,9000,Fell,1867,http://www.lpi.usra.edu/meteor/metbull.php?code=23778,36.18333,5.41667,1283,56:02.8,11:51.9,1867-01-01 00:00:00,5.41667,36.18333,"{""type"":""Point"",""coordinates"":[5.41667,36.18333]}"
Tagish Lake,C2-ung,10000,Fell,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=23782,59.70444,-134.20139,1235,56:02.8,11:51.9,1/1/2000 0:00,-134.20139,59.70444,"{""type"":""Point"",""coordinates"":[-134.20139,59.70444]}"
Tahara,H4/5,1000,Fell,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=23784,34.72,137.305,3799,56:02.8,11:51.9,1/1/1991 0:00,137.305,34.72,"{""type"":""Point"",""coordinates"":[137.305,34.72]}"
Takenouchi,H5,720,Fell,1880,http://www.lpi.usra.edu/meteor/metbull.php?code=23789,35.38333,134.9,4430,56:02.8,11:51.9,1880-01-01 00:00:00,134.9,35.38333,"{""type"":""Point"",""coordinates"":[134.9,35.38333]}"
Tambakwatu,L6,10500,Fell,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=23795,-7.75,112.76667,1187,56:02.8,11:51.9,1/1/1975 0:00,112.76667,-7.75,"{""type"":""Point"",""coordinates"":[112.76667,-7.75]}"
Tamdakht,H5,100000,Fell,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=48691,31.16333,-7.015,274,56:02.8,11:51.9,1/1/2008 0:00,-7.015,31.16333,"{""type"":""Point"",""coordinates"":[-7.015,31.16333]}"
Tandil,Pseudometeorite,980,Fell,1918,http://www.lpi.usra.edu/meteor/metbull.php?code=23800,-37.36667,-59.33333,3839,56:02.8,11:51.9,1/1/1918 0:00,-59.33333,-37.36667,"{""type"":""Point"",""coordinates"":[-59.33333,-37.36667]}"
Tan̩,L5,905,Fell,1918,http://www.lpi.usra.edu/meteor/metbull.php?code=23801,35.43333,136.23333,3983,56:02.8,11:51.9,1/1/1918 0:00,136.23333,35.43333,"{""type"":""Point"",""coordinates"":[136.23333,35.43333]}"
Taonan,L5,3850,Fell,1965,http://www.lpi.usra.edu/meteor/metbull.php?code=23873,45.4,122.9,2003,56:02.8,11:51.9,1/1/1965 0:00,122.9,45.4,"{""type"":""Point"",""coordinates"":[122.9,45.4]}"
Tatahouine,Diogenite,12000,Fell,1931,http://www.lpi.usra.edu/meteor/metbull.php?code=23884,32.95,10.41667,1095,56:02.8,11:51.9,1/1/1931 0:00,10.41667,32.95,"{""type"":""Point"",""coordinates"":[10.41667,32.95]}"
Tathlith,L6,2500,Fell,1967,http://www.lpi.usra.edu/meteor/metbull.php?code=23885,19.38333,43.73333,2450,56:02.8,11:51.9,1/1/1967 0:00,43.73333,19.38333,"{""type"":""Point"",""coordinates"":[43.73333,19.38333]}"
Tauk,L6,6000,Fell,1929,http://www.lpi.usra.edu/meteor/metbull.php?code=23887,35.13333,44.45,1592,56:02.8,11:51.9,1/1/1929 0:00,44.45,35.13333,"{""type"":""Point"",""coordinates"":[44.45,35.13333]}"
Tauti,L6,21000,Fell,1937,http://www.lpi.usra.edu/meteor/metbull.php?code=23888,46.71667,23.5,772,56:02.8,11:51.9,1/1/1937 0:00,23.5,46.71667,"{""type"":""Point"",""coordinates"":[23.5,46.71667]}"
Tenham,L6,160000,Fell,1879,http://www.lpi.usra.edu/meteor/metbull.php?code=23897,-25.73333,142.95,179,56:02.8,11:51.9,1879-01-01 00:00:00,142.95,-25.73333,"{""type"":""Point"",""coordinates"":[142.95,-25.73333]}"
Tennasilm,L4,28500,Fell,1872,http://www.lpi.usra.edu/meteor/metbull.php?code=23898,58.03333,26.95,632,56:02.8,11:51.9,1872-01-01 00:00:00,26.95,58.03333,"{""type"":""Point"",""coordinates"":[26.95,58.03333]}"
Terranova di Sibari,Doubtful meteorite,3500,Fell,1755,http://www.lpi.usra.edu/meteor/metbull.php?code=23904,39.33333,16.33333,2108,56:02.8,11:51.9,1755-01-01 00:00:00,16.33333,39.33333,"{""type"":""Point"",""coordinates"":[16.33333,39.33333]}"
Thal,H6,342,Fell,1950,http://www.lpi.usra.edu/meteor/metbull.php?code=23908,33.4,70.6,6332,56:02.8,11:51.9,1/1/1950 0:00,70.6,33.4,"{""type"":""Point"",""coordinates"":[70.6,33.4]}"
Thika,L6,14200,Fell,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=54493,-1.00278,37.15028,995,56:02.8,11:51.9,1/1/2011 0:00,37.15028,-1.00278,"{""type"":""Point"",""coordinates"":[37.15028,-1.00278]}"
Thrace,Doubtful meteorite,0,Fell,452,http://www.lpi.usra.edu/meteor/metbull.php?code=23975,41.66667,25,34245,56:02.8,11:51.9,0452-01-01 00:00:00,25,41.66667,"{""type"":""Point"",""coordinates"":[25,41.66667]}"
Thuathe,H4/5,45300,Fell,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=23976,-29.33333,27.58333,465,56:02.8,11:51.9,1/1/2002 0:00,27.58333,-29.33333,"{""type"":""Point"",""coordinates"":[27.58333,-29.33333]}"
Tianzhang,H5,2232,Fell,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=23984,32.94667,118.99,2584,56:02.8,11:51.9,1/1/1986 0:00,118.99,32.94667,"{""type"":""Point"",""coordinates"":[118.99,32.94667]}"
Tieschitz,H/L3.6,28000,Fell,1878,http://www.lpi.usra.edu/meteor/metbull.php?code=23989,49.6,17.11667,637,56:02.8,11:51.9,1878-01-01 00:00:00,17.11667,49.6,"{""type"":""Point"",""coordinates"":[17.11667,49.6]}"
Tilden,L6,74800,Fell,1927,http://www.lpi.usra.edu/meteor/metbull.php?code=23998,38.2,-89.68333,332,56:02.8,11:51.9,1/1/1927 0:00,-89.68333,38.2,"{""type"":""Point"",""coordinates"":[-89.68333,38.2]}"
Tillaberi,L6,3000,Fell,1970,http://www.lpi.usra.edu/meteor/metbull.php?code=23999,14.25,1.53333,2266,56:02.8,11:51.9,1/1/1970 0:00,1.53333,14.25,"{""type"":""Point"",""coordinates"":[1.53333,14.25]}"
Timochin,H5,65500,Fell,1807,http://www.lpi.usra.edu/meteor/metbull.php?code=24004,54.5,35.2,362,56:02.8,11:51.9,1807-01-01 00:00:00,35.2,54.5,"{""type"":""Point"",""coordinates"":[35.2,54.5]}"
Tirupati,H6,230,Fell,1934,http://www.lpi.usra.edu/meteor/metbull.php?code=24009,13.63333,79.41667,7577,56:02.8,11:51.9,1/1/1934 0:00,79.41667,13.63333,"{""type"":""Point"",""coordinates"":[79.41667,13.63333]}"
Tissint,Martian (shergottite),7000,Fell,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=54823,29.48195,-7.61123,1477,56:02.8,11:51.9,1/1/2011 0:00,-7.61123,29.48195,"{""type"":""Point"",""coordinates"":[-7.61123,29.48195]}"
Tjabe,H6,20000,Fell,1869,http://www.lpi.usra.edu/meteor/metbull.php?code=24011,-7.08333,111.53333,791,56:02.8,11:51.9,1869-01-01 00:00:00,111.53333,-7.08333,"{""type"":""Point"",""coordinates"":[111.53333,-7.08333]}"
Tjerebon,L5,16500,Fell,1922,http://www.lpi.usra.edu/meteor/metbull.php?code=24012,-6.66667,106.58333,915,56:02.8,11:51.9,1/1/1922 0:00,106.58333,-6.66667,"{""type"":""Point"",""coordinates"":[106.58333,-6.66667]}"
Tomakovka,LL6,600,Fell,1905,http://www.lpi.usra.edu/meteor/metbull.php?code=24019,47.85,34.76667,4821,56:02.8,11:51.9,1/1/1905 0:00,34.76667,47.85,"{""type"":""Point"",""coordinates"":[34.76667,47.85]}"
Tomatlan,H6,900,Fell,1879,http://www.lpi.usra.edu/meteor/metbull.php?code=24020,20.16667,-105.21667,3991,56:02.8,11:51.9,1879-01-01 00:00:00,-105.21667,20.16667,"{""type"":""Point"",""coordinates"":[-105.21667,20.16667]}"
Tomita,L,600,Fell,1916,http://www.lpi.usra.edu/meteor/metbull.php?code=24023,34.5,133.75,4822,56:02.8,11:51.9,1/1/1916 0:00,133.75,34.5,"{""type"":""Point"",""coordinates"":[133.75,34.5]}"
Tomiya,H4/5,27.5,Fell,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=24024,38.36667,140.86556,16576,56:02.8,11:51.9,1/1/1984 0:00,140.86556,38.36667,"{""type"":""Point"",""coordinates"":[140.86556,38.36667]}"
Tonk,CI1,7.7,Fell,1911,http://www.lpi.usra.edu/meteor/metbull.php?code=24026,24.65,76.86667,23774,56:02.8,11:51.9,1/1/1911 0:00,76.86667,24.65,"{""type"":""Point"",""coordinates"":[76.86667,24.65]}"
Torgau,Doubtful meteorite,157,Fell,1561,http://www.lpi.usra.edu/meteor/metbull.php?code=24028,51.56667,13.05,8924,56:02.8,11:51.9,1561-01-01 00:00:00,13.05,51.56667,"{""type"":""Point"",""coordinates"":[13.05,51.56667]}"
Torino,H6,977,Fell,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=24029,45.06667,7.66667,3845,56:02.8,11:51.9,1/1/1988 0:00,7.66667,45.06667,"{""type"":""Point"",""coordinates"":[7.66667,45.06667]}"
Torrington,H6,259.1,Fell,1944,http://www.lpi.usra.edu/meteor/metbull.php?code=24032,42.06667,-104.16667,7164,56:02.8,11:51.9,1/1/1944 0:00,-104.16667,42.06667,"{""type"":""Point"",""coordinates"":[-104.16667,42.06667]}"
Toulouse,H6,1030,Fell,1812,http://www.lpi.usra.edu/meteor/metbull.php?code=24036,43.6,1.4,3726,56:02.8,11:51.9,1812-01-01 00:00:00,1.4,43.6,"{""type"":""Point"",""coordinates"":[1.4,43.6]}"
Tounkin,OC,2000,Fell,1824,http://www.lpi.usra.edu/meteor/metbull.php?code=24037,51.73333,102.53333,2713,56:02.8,11:51.9,1824-01-01 00:00:00,102.53333,51.73333,"{""type"":""Point"",""coordinates"":[102.53333,51.73333]}"
Tourinnes-la-Grosse,L6,14500,Fell,1863,http://www.lpi.usra.edu/meteor/metbull.php?code=24038,50.78333,4.76667,985,56:02.8,11:51.9,1863-01-01 00:00:00,4.76667,50.78333,"{""type"":""Point"",""coordinates"":[4.76667,50.78333]}"
Trebbin,LL6,1250,Fell,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=24042,52.21667,13.16667,3410,56:02.8,11:51.9,1/1/1988 0:00,13.16667,52.21667,"{""type"":""Point"",""coordinates"":[13.16667,52.21667]}"
Trenzano,H3/4,11800,Fell,1856,http://www.lpi.usra.edu/meteor/metbull.php?code=24046,45.46667,10,1115,56:02.8,11:51.9,1856-01-01 00:00:00,10,45.46667,"{""type"":""Point"",""coordinates"":[10,45.46667]}"
Treysa,"Iron, IIIAB-an",63000,Fell,1916,http://www.lpi.usra.edu/meteor/metbull.php?code=24050,50.91667,9.18333,366,56:02.8,11:51.9,1/1/1916 0:00,9.18333,50.91667,"{""type"":""Point"",""coordinates"":[9.18333,50.91667]}"
Trom��y,H,357.4,Fell,1950,http://www.lpi.usra.edu/meteor/metbull.php?code=24053,58.47333,8.86667,6202,56:02.8,11:51.9,1/1/1950 0:00,8.86667,58.47333,"{""type"":""Point"",""coordinates"":[8.86667,58.47333]}"
Troup,L6,1020,Fell,1917,http://www.lpi.usra.edu/meteor/metbull.php?code=24054,32.16667,-95.1,3739,56:02.8,11:51.9,1/1/1917 0:00,-95.1,32.16667,"{""type"":""Point"",""coordinates"":[-95.1,32.16667]}"
Trysil,L/LL6,640,Fell,1927,http://www.lpi.usra.edu/meteor/metbull.php?code=24057,61.3,12.3,4677,56:02.8,11:51.9,1/1/1927 0:00,12.3,61.3,"{""type"":""Point"",""coordinates"":[12.3,61.3]}"
Tsukuba,H5-6,800,Fell,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=24059,36.06333,140.145,4228,56:02.8,11:51.9,1/1/1996 0:00,140.145,36.06333,"{""type"":""Point"",""coordinates"":[140.145,36.06333]}"
Tuan Tuc,L6,13100,Fell,1921,http://www.lpi.usra.edu/meteor/metbull.php?code=24060,9.66667,105.66667,1039,56:02.8,11:51.9,1/1/1921 0:00,105.66667,9.66667,"{""type"":""Point"",""coordinates"":[105.66667,9.66667]}"
Tugalin-Bulen,H6,10000,Fell,1967,http://www.lpi.usra.edu/meteor/metbull.php?code=24062,45.46667,105.38333,1225,56:02.8,11:51.9,1/1/1967 0:00,105.38333,45.46667,"{""type"":""Point"",""coordinates"":[105.38333,45.46667]}"
Tulung Dzong,Stone-uncl,0,Fell,1944,http://www.lpi.usra.edu/meteor/metbull.php?code=24071,30,90.75,34364,56:02.8,11:51.9,1/1/1944 0:00,90.75,30,"{""type"":""Point"",""coordinates"":[90.75,30]}"
Tunguska,Unknown,13.4,Fell,1908,http://www.lpi.usra.edu/meteor/metbull.php?code=24082,60.9,101.95,20548,56:02.8,11:51.9,1/1/1908 0:00,101.95,60.9,"{""type"":""Point"",""coordinates"":[101.95,60.9]}"
Turin,Doubtful meteorite,8000,Fell,1782,http://www.lpi.usra.edu/meteor/metbull.php?code=24083,45.06667,7.68333,1370,56:02.8,11:51.9,1782-01-01 00:00:00,7.68333,45.06667,"{""type"":""Point"",""coordinates"":[7.68333,45.06667]}"
Turtle Lake,L5,89.3,Fell,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=47343,45.34583,-92.05167,11170,56:02.8,11:51.9,1/1/1996 0:00,-92.05167,45.34583,"{""type"":""Point"",""coordinates"":[-92.05167,45.34583]}"
Tuxtuac,LL5,30000,Fell,1975,http://www.lpi.usra.edu/meteor/metbull.php?code=24086,21.66667,-103.36667,613,56:02.8,11:51.9,1/1/1975 0:00,-103.36667,21.66667,"{""type"":""Point"",""coordinates"":[-103.36667,21.66667]}"
Tysnes Island,H4,19860,Fell,1884,http://www.lpi.usra.edu/meteor/metbull.php?code=24094,60,5.61667,807,56:02.8,11:51.9,1884-01-01 00:00:00,5.61667,60,"{""type"":""Point"",""coordinates"":[5.61667,60]}"
Tyumen,Iron,750,Fell,1903,http://www.lpi.usra.edu/meteor/metbull.php?code=24095,57.16667,65.53333,4341,56:02.8,11:51.9,1/1/1903 0:00,65.53333,57.16667,"{""type"":""Point"",""coordinates"":[65.53333,57.16667]}"
Uberaba,H5,40000,Fell,1903,http://www.lpi.usra.edu/meteor/metbull.php?code=24096,-19.81667,-48.78333,522,56:02.8,11:51.9,1/1/1903 0:00,-48.78333,-19.81667,"{""type"":""Point"",""coordinates"":[-48.78333,-19.81667]}"
Ucera,H5,4590,Fell,1970,http://www.lpi.usra.edu/meteor/metbull.php?code=24097,11.05,-69.85,1813,56:02.8,11:51.9,1/1/1970 0:00,-69.85,11.05,"{""type"":""Point"",""coordinates"":[-69.85,11.05]}"
Uchkuduk,L6,1000,Fell,1989,http://www.lpi.usra.edu/meteor/metbull.php?code=24098,41.76667,62.51667,3797,56:02.8,11:51.9,1/1/1989 0:00,62.51667,41.76667,"{""type"":""Point"",""coordinates"":[62.51667,41.76667]}"
Udei Station,"Iron, IAB-ung",103000,Fell,1927,http://www.lpi.usra.edu/meteor/metbull.php?code=24101,7.95,8.08333,255,56:02.8,11:51.9,1/1/1927 0:00,8.08333,7.95,"{""type"":""Point"",""coordinates"":[8.08333,7.95]}"
Uden,LL7,710,Fell,1840,http://www.lpi.usra.edu/meteor/metbull.php?code=24103,51.65,5.61667,4468,56:02.8,11:51.9,1840-01-01 00:00:00,5.61667,51.65,"{""type"":""Point"",""coordinates"":[5.61667,51.65]}"
Udipi,H5,3600,Fell,1866,http://www.lpi.usra.edu/meteor/metbull.php?code=24104,13.48333,74.78333,2067,56:02.8,11:51.9,1866-01-01 00:00:00,74.78333,13.48333,"{""type"":""Point"",""coordinates"":[74.78333,13.48333]}"
Ufana,EL6,189.2,Fell,1957,http://www.lpi.usra.edu/meteor/metbull.php?code=24106,-4.26667,35.35,8261,56:02.8,11:51.9,1/1/1957 0:00,35.35,-4.26667,"{""type"":""Point"",""coordinates"":[35.35,-4.26667]}"
Ulmiz,L,76.5,Fell,1926,http://www.lpi.usra.edu/meteor/metbull.php?code=24108,46.93333,7.21667,11809,56:02.8,11:51.9,1/1/1926 0:00,7.21667,46.93333,"{""type"":""Point"",""coordinates"":[7.21667,46.93333]}"
Umbala,LL5,100,Fell,1822,http://www.lpi.usra.edu/meteor/metbull.php?code=24112,30.33333,76.33333,10691,56:02.8,11:51.9,1822-01-01 00:00:00,76.33333,30.33333,"{""type"":""Point"",""coordinates"":[76.33333,30.33333]}"
Umm Ruaba,L5,1700,Fell,1966,http://www.lpi.usra.edu/meteor/metbull.php?code=24118,13.46667,31.21667,2962,56:02.8,11:51.9,1/1/1966 0:00,31.21667,13.46667,"{""type"":""Point"",""coordinates"":[31.21667,13.46667]}"
Undulung,L4,113.4,Fell,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=24121,66.13889,124.76667,10174,56:02.8,11:51.9,1/1/1986 0:00,124.76667,66.13889,"{""type"":""Point"",""coordinates"":[124.76667,66.13889]}"
Unkoku,OC,1000,Fell,1924,http://www.lpi.usra.edu/meteor/metbull.php?code=24123,34.8,127,3785,56:02.8,11:51.9,1/1/1924 0:00,127,34.8,"{""type"":""Point"",""coordinates"":[127,34.8]}"
Urasaki,Stone-uncl,1500,Fell,1926,http://www.lpi.usra.edu/meteor/metbull.php?code=24129,34.48333,133.28333,3127,56:02.8,11:51.9,1/1/1926 0:00,133.28333,34.48333,"{""type"":""Point"",""coordinates"":[133.28333,34.48333]}"
Usti Nad Orlici,L6,1269,Fell,1963,http://www.lpi.usra.edu/meteor/metbull.php?code=24132,49.975,16.375,3386,56:02.8,11:51.9,1/1/1963 0:00,16.375,49.975,"{""type"":""Point"",""coordinates"":[16.375,49.975]}"
Utrecht,L6,9700,Fell,1843,http://www.lpi.usra.edu/meteor/metbull.php?code=24135,52.11667,5.18333,1243,56:02.8,11:51.9,1843-01-01 00:00:00,5.18333,52.11667,"{""type"":""Point"",""coordinates"":[5.18333,52.11667]}"
